"player1","player2","wins1","wins2"
"Arthur Rinderknech","Roberto Bautista Agut","1","1"
"Arthur Rinderknech","Mackenzie Mcdonald","1","0"
"Arthur Rinderknech","Marcos Giron","0","1"
"Arthur Rinderknech","Benjamin Bonzi","0","2"
"Arthur Rinderknech","Marin Cilic","1","1"
"Arthur Rinderknech","Filip Krajinovic","1","0"
"Arthur Rinderknech","Roberto Carballes Baena","0","1"
"Arthur Rinderknech","Laslo Djere","1","1"
"Arthur Rinderknech","Flavio Cobolli","1","0"
"Arthur Rinderknech","Richard Gasquet","1","0"
"Arthur Rinderknech","Constant Lestienne","2","0"
"Arthur Rinderknech","Christopher Eubanks","0","1"
"Arthur Rinderknech","Soon Woo Kwon","1","0"
"Arthur Rinderknech","Alejandro Davidovich Fokina","1","0"
"Arthur Rinderknech","Mikael Ymer","1","0"
"Arthur Rinderknech","John Millman","1","0"
"Arthur Rinderknech","Taro Daniel","0","1"
"Arthur Rinderknech","Yosuke Watanuki","0","1"
"Arthur Rinderknech","Lloyd Harris","1","0"
"Arthur Rinderknech","Francisco Cerundolo","1","0"
"Arthur Rinderknech","Corentin Moutet","1","0"
"Arthur Rinderknech","Alex Molcan","1","0"
"Arthur Rinderknech","Andrey Rublev","0","1"
"Arthur Rinderknech","Ugo Humbert","1","1"
"Arthur Rinderknech","Holger Rune","1","2"
"Arthur Rinderknech","Pablo Carreno Busta","1","0"
"Arthur Rinderknech","Diego Schwartzman","2","0"
"Arthur Rinderknech","Albert Ramos","1","0"
"Arthur Rinderknech","Juan Manuel Cerundolo","1","0"
"Arthur Rinderknech","Dusan Lajovic","1","0"
"Arthur Rinderknech","Federico Delbonis","2","0"
"Arthur Rinderknech","Emilio Gomez","1","0"
"Arthur Rinderknech","Nikoloz Basilashvili","1","2"
"Arthur Rinderknech","Carlos Alcaraz","0","2"
"Arthur Rinderknech","Jaume Munar","1","0"
"Arthur Rinderknech","Dominic Thiem","0","1"
"Arthur Rinderknech","Alexandre Muller","0","1"
"Arthur Rinderknech","Fabio Fognini","0","1"
"Arthur Rinderknech","Alexander Bublik","2","1"
"Arthur Rinderknech","Brandon Nakashima","0","1"
"Arthur Rinderknech","Yannick Hanfmann","2","1"
"Arthur Rinderknech","Facundo Bagnis","0","1"
"Arthur Rinderknech","Hugo Gaston","0","1"
"Arthur Rinderknech","Luca Nardi","1","0"
"Arthur Rinderknech","Jozef Kovalik","1","0"
"Arthur Rinderknech","Dominic Stricker","1","0"
"Arthur Rinderknech","Jiri Vesely","1","0"
"Arthur Rinderknech","James Duckworth","1","0"
"Arthur Rinderknech","Juan Ignacio Londero","1","0"
"Arthur Rinderknech","Carlos Taberner","1","0"
"Arthur Rinderknech","Gilles Simon","0","1"
"Arthur Rinderknech","Mikhail Kukushkin","1","0"
"Arthur Rinderknech","Aljaz Bedene","0","1"
"Arthur Rinderknech","Pedro Sousa","1","0"
"Adrian Mannarino","Daniil Medvedev","1","2"
"Adrian Mannarino","Yoshihito Nishioka","2","0"
"Adrian Mannarino","Karen Khachanov","0","1"
"Adrian Mannarino","Jannik Sinner","0","3"
"Adrian Mannarino","Alexei Popyrin","2","0"
"Adrian Mannarino","Roman Safiullin","1","0"
"Adrian Mannarino","Miomir Kecmanovic","3","0"
"Adrian Mannarino","Mackenzie Mcdonald","2","0"
"Adrian Mannarino","Marcos Giron","0","1"
"Adrian Mannarino","Aslan Karatsev","2","0"
"Adrian Mannarino","Botic Van De Zandschulp","1","2"
"Adrian Mannarino","Filip Krajinovic","1","0"
"Adrian Mannarino","Laslo Djere","1","0"
"Adrian Mannarino","Richard Gasquet","1","0"
"Adrian Mannarino","Constant Lestienne","0","1"
"Adrian Mannarino","David Goffin","2","0"
"Adrian Mannarino","Christopher Eubanks","0","2"
"Adrian Mannarino","Ben Shelton","1","0"
"Adrian Mannarino","J J Wolf","1","1"
"Adrian Mannarino","Soon Woo Kwon","0","1"
"Adrian Mannarino","Alejandro Davidovich Fokina","1","0"
"Adrian Mannarino","Mikael Ymer","1","1"
"Adrian Mannarino","John Millman","0","2"
"Adrian Mannarino","Tommy Paul","0","1"
"Adrian Mannarino","Rafael Nadal","0","1"
"Adrian Mannarino","Juncheng Shang","1","0"
"Adrian Mannarino","Lorenzo Sonego","1","0"
"Adrian Mannarino","Taro Daniel","0","1"
"Adrian Mannarino","Yosuke Watanuki","1","0"
"Adrian Mannarino","Rinky Hijikata","1","0"
"Adrian Mannarino","Marton Fucsovics","1","1"
"Adrian Mannarino","Tomas Martin Etcheverry","0","1"
"Adrian Mannarino","Corentin Moutet","1","0"
"Adrian Mannarino","Felix Auger Aliassime","1","0"
"Adrian Mannarino","Andrey Rublev","1","1"
"Adrian Mannarino","Emil Ruusuvuori","2","0"
"Adrian Mannarino","Ugo Humbert","1","1"
"Adrian Mannarino","Maxime Cressy","1","1"
"Adrian Mannarino","Holger Rune","0","1"
"Adrian Mannarino","Pablo Carreno Busta","0","1"
"Adrian Mannarino","Diego Schwartzman","0","1"
"Adrian Mannarino","Alexander Zverev","0","6"
"Adrian Mannarino","Andy Murray","0","1"
"Adrian Mannarino","Federico Coria","1","0"
"Adrian Mannarino","Hugo Dellien","0","1"
"Adrian Mannarino","Albert Ramos","1","2"
"Adrian Mannarino","Guido Pella","1","0"
"Adrian Mannarino","Dusan Lajovic","1","1"
"Adrian Mannarino","Federico Delbonis","0","2"
"Adrian Mannarino","Yibing Wu","0","1"
"Adrian Mannarino","John Isner","1","0"
"Adrian Mannarino","Jack Sock","1","0"
"Adrian Mannarino","Jordan Thompson","2","2"
"Adrian Mannarino","Daniel Altmaier","1","0"
"Adrian Mannarino","Radu Albot","1","1"
"Adrian Mannarino","Arthur Fils","1","0"
"Adrian Mannarino","Nikoloz Basilashvili","1","0"
"Adrian Mannarino","Carlos Alcaraz","0","1"
"Adrian Mannarino","Dominic Thiem","2","1"
"Adrian Mannarino","Pedro Cachin","0","1"
"Adrian Mannarino","Gijs Brouwer","0","1"
"Adrian Mannarino","Christopher Oconnell","1","0"
"Adrian Mannarino","Liam Broady","3","0"
"Adrian Mannarino","Thiago Monteiro","0","1"
"Adrian Mannarino","Alexander Bublik","0","1"
"Adrian Mannarino","Brandon Nakashima","2","1"
"Adrian Mannarino","Feliciano Lopez","1","0"
"Adrian Mannarino","Elias Ymer","0","1"
"Adrian Mannarino","Yannick Hanfmann","1","0"
"Adrian Mannarino","Ilya Ivashka","0","2"
"Adrian Mannarino","Jan Lennard Struff","1","0"
"Adrian Mannarino","Steve Johnson","2","0"
"Adrian Mannarino","Max Purcell","1","1"
"Adrian Mannarino","Alexander Shevchenko","1","0"
"Adrian Mannarino","Fabian Marozsan","1","0"
"Adrian Mannarino","Gael Monfils","0","2"
"Adrian Mannarino","Milos Raonic","0","1"
"Adrian Mannarino","Jiri Vesely","1","0"
"Adrian Mannarino","Alex Michelsen","1","0"
"Adrian Mannarino","James Duckworth","1","1"
"Adrian Mannarino","Ricardas Berankis","0","1"
"Adrian Mannarino","Egor Gerasimov","1","1"
"Adrian Mannarino","Gianluca Mager","0","1"
"Adrian Mannarino","Reilly Opelka","0","2"
"Adrian Mannarino","Nick Kyrgios","0","1"
"Adrian Mannarino","Pierre Hugues Herbert","1","0"
"Adrian Mannarino","Fernando Verdasco","0","1"
"Adrian Mannarino","Andreas Seppi","1","1"
"Adrian Mannarino","Peter Gojowczyk","1","0"
"Adrian Mannarino","Sam Querrey","0","1"
"Adrian Mannarino","Aljaz Bedene","0","1"
"Adrian Mannarino","Dennis Novak","1","0"
"Adrian Mannarino","Yuichi Sugita","1","0"
"Adrian Mannarino","Roger Federer","0","1"
"Novak Djokovic","Sebastian Korda","1","0"
"Novak Djokovic","Daniil Medvedev","7","3"
"Novak Djokovic","Yoshihito Nishioka","2","0"
"Novak Djokovic","Denis Shapovalov","4","0"
"Novak Djokovic","Karen Khachanov","7","0"
"Novak Djokovic","Jannik Sinner","3","0"
"Novak Djokovic","Quentin Halys","1","0"
"Novak Djokovic","Roman Safiullin","1","0"
"Novak Djokovic","Miomir Kecmanovic","3","0"
"Novak Djokovic","Jack Draper","1","0"
"Novak Djokovic","Thanasi Kokkinakis","1","0"
"Novak Djokovic","Roberto Bautista Agut","1","0"
"Novak Djokovic","Tallon Griekspoor","2","0"
"Novak Djokovic","Aslan Karatsev","2","1"
"Novak Djokovic","Botic Van De Zandschulp","1","0"
"Novak Djokovic","Marin Cilic","2","0"
"Novak Djokovic","Filip Krajinovic","2","0"
"Novak Djokovic","Roberto Carballes Baena","1","0"
"Novak Djokovic","Tim Van Rijthoven","1","0"
"Novak Djokovic","Laslo Djere","2","0"
"Novak Djokovic","Constant Lestienne","1","0"
"Novak Djokovic","Jenson Brooksby","1","0"
"Novak Djokovic","Ben Shelton","1","0"
"Novak Djokovic","Soon Woo Kwon","2","0"
"Novak Djokovic","Alejandro Davidovich Fokina","4","1"
"Novak Djokovic","Mikael Ymer","1","0"
"Novak Djokovic","Tommy Paul","1","0"
"Novak Djokovic","Rafael Nadal","2","3"
"Novak Djokovic","Lorenzo Sonego","1","1"
"Novak Djokovic","Marton Fucsovics","3","0"
"Novak Djokovic","Tomas Martin Etcheverry","1","0"
"Novak Djokovic","Alex Molcan","2","0"
"Novak Djokovic","Felix Auger Aliassime","1","1"
"Novak Djokovic","Andrey Rublev","4","1"
"Novak Djokovic","Jeremy Chardy","1","0"
"Novak Djokovic","Denis Kudla","1","0"
"Novak Djokovic","Maxime Cressy","1","0"
"Novak Djokovic","Holger Rune","1","2"
"Novak Djokovic","Pablo Carreno Busta","1","2"
"Novak Djokovic","Enzo Couacaud","1","0"
"Novak Djokovic","Diego Schwartzman","4","0"
"Novak Djokovic","Alexander Zverev","5","2"
"Novak Djokovic","Andy Murray","1","0"
"Novak Djokovic","Federico Coria","1","0"
"Novak Djokovic","Hugo Dellien","1","0"
"Novak Djokovic","Bernabe Zapata Miralles","1","0"
"Novak Djokovic","Cristian Garin","3","0"
"Novak Djokovic","Dusan Lajovic","0","1"
"Novak Djokovic","Jordan Thompson","1","0"
"Novak Djokovic","Carlos Alcaraz","2","2"
"Novak Djokovic","Juan Pablo Varillas","1","0"
"Novak Djokovic","Dominic Thiem","1","1"
"Novak Djokovic","Pedro Cachin","1","0"
"Novak Djokovic","Alexandre Muller","1","0"
"Novak Djokovic","Daniel Elahi Galan","1","0"
"Novak Djokovic","Alexander Bublik","1","0"
"Novak Djokovic","Jan Lennard Struff","5","0"
"Novak Djokovic","Aleksandar Kovacevic","1","0"
"Novak Djokovic","Luca Van Assche","1","0"
"Novak Djokovic","Tomas Machac","1","0"
"Novak Djokovic","Damir Dzumhur","1","0"
"Novak Djokovic","Gael Monfils","5","0"
"Novak Djokovic","Milos Raonic","3","0"
"Novak Djokovic","Jiri Vesely","0","1"
"Novak Djokovic","Kevin Anderson","2","0"
"Novak Djokovic","Kei Nishikori","2","0"
"Novak Djokovic","Dominik Koepfer","1","0"
"Novak Djokovic","Ricardas Berankis","3","0"
"Novak Djokovic","Pablo Andujar","1","0"
"Novak Djokovic","Philipp Kohlschreiber","1","0"
"Novak Djokovic","Nick Kyrgios","1","0"
"Novak Djokovic","Vasek Pospisil","1","0"
"Novak Djokovic","Pablo Cuevas","1","0"
"Novak Djokovic","Malek Jaziri","1","0"
"Novak Djokovic","Aljaz Bedene","1","0"
"Novak Djokovic","Dennis Novak","1","0"
"Novak Djokovic","Kyle Edmund","1","0"
"Novak Djokovic","Tennys Sandgren","2","0"
"Novak Djokovic","Salvatore Caruso","1","0"
"Novak Djokovic","Andrej Martin","1","0"
"Novak Djokovic","Roger Federer","1","0"
"Sebastian Korda","Daniil Medvedev","1","1"
"Sebastian Korda","Yoshihito Nishioka","3","0"
"Sebastian Korda","Denis Shapovalov","0","1"
"Sebastian Korda","Karen Khachanov","2","2"
"Sebastian Korda","Jannik Sinner","1","1"
"Sebastian Korda","Roman Safiullin","0","1"
"Sebastian Korda","Miomir Kecmanovic","0","1"
"Sebastian Korda","Thanasi Kokkinakis","2","0"
"Sebastian Korda","Roberto Bautista Agut","3","0"
"Sebastian Korda","Mackenzie Mcdonald","1","0"
"Sebastian Korda","Marcos Giron","1","0"
"Sebastian Korda","Benjamin Bonzi","2","0"
"Sebastian Korda","Aslan Karatsev","2","0"
"Sebastian Korda","Botic Van De Zandschulp","1","2"
"Sebastian Korda","Marin Cilic","2","0"
"Sebastian Korda","Pedro Martinez","1","1"
"Sebastian Korda","Marco Cecchinato","1","0"
"Sebastian Korda","Laslo Djere","1","0"
"Sebastian Korda","Richard Gasquet","2","0"
"Sebastian Korda","Soon Woo Kwon","1","0"
"Sebastian Korda","Alejandro Davidovich Fokina","1","0"
"Sebastian Korda","Mikael Ymer","0","1"
"Sebastian Korda","John Millman","1","1"
"Sebastian Korda","Tommy Paul","3","1"
"Sebastian Korda","Rafael Nadal","0","2"
"Sebastian Korda","Lorenzo Sonego","1","3"
"Sebastian Korda","Taro Daniel","0","1"
"Sebastian Korda","Yosuke Watanuki","1","0"
"Sebastian Korda","Marton Fucsovics","1","1"
"Sebastian Korda","Tomas Martin Etcheverry","1","0"
"Sebastian Korda","Corentin Moutet","1","0"
"Sebastian Korda","Felix Auger Aliassime","1","2"
"Sebastian Korda","Andrey Rublev","0","2"
"Sebastian Korda","Emil Ruusuvuori","0","1"
"Sebastian Korda","Ugo Humbert","0","1"
"Sebastian Korda","Maxime Cressy","0","1"
"Sebastian Korda","Pablo Carreno Busta","0","2"
"Sebastian Korda","Diego Schwartzman","1","0"
"Sebastian Korda","Andy Murray","2","0"
"Sebastian Korda","Sebastian Baez","2","0"
"Sebastian Korda","Albert Ramos","1","0"
"Sebastian Korda","Cristian Garin","2","0"
"Sebastian Korda","Dusan Lajovic","0","1"
"Sebastian Korda","John Isner","2","1"
"Sebastian Korda","Radu Albot","1","0"
"Sebastian Korda","Nikoloz Basilashvili","0","1"
"Sebastian Korda","Aleksandar Vukic","0","1"
"Sebastian Korda","Carlos Alcaraz","1","3"
"Sebastian Korda","Jaume Munar","1","0"
"Sebastian Korda","Dominic Thiem","1","0"
"Sebastian Korda","Fabio Fognini","1","0"
"Sebastian Korda","Daniel Elahi Galan","0","1"
"Sebastian Korda","Brandon Nakashima","1","0"
"Sebastian Korda","Ilya Ivashka","1","0"
"Sebastian Korda","Facundo Bagnis","1","0"
"Sebastian Korda","Hugo Gaston","2","0"
"Sebastian Korda","Alexander Shevchenko","0","1"
"Sebastian Korda","Hugo Grenier","0","1"
"Sebastian Korda","Sebastian Ofner","0","1"
"Sebastian Korda","Jiri Vesely","0","1"
"Sebastian Korda","Kei Nishikori","1","0"
"Sebastian Korda","Cem Ilkel","1","0"
"Sebastian Korda","Reilly Opelka","1","0"
"Sebastian Korda","Carlos Taberner","0","1"
"Sebastian Korda","Jo-Wilfried Tsonga","1","0"
"Sebastian Korda","Pierre Hugues Herbert","2","0"
"Sebastian Korda","Vasek Pospisil","1","0"
"Sebastian Korda","Andreas Seppi","3","0"
"Sebastian Korda","Aljaz Bedene","0","1"
"Daniil Medvedev","Yoshihito Nishioka","1","0"
"Daniil Medvedev","Denis Shapovalov","3","0"
"Daniil Medvedev","Karen Khachanov","2","0"
"Daniil Medvedev","Jannik Sinner","6","0"
"Daniil Medvedev","Alexei Popyrin","2","0"
"Daniil Medvedev","Quentin Halys","1","0"
"Daniil Medvedev","Miomir Kecmanovic","3","0"
"Daniil Medvedev","Roberto Bautista Agut","2","4"
"Daniil Medvedev","Mackenzie Mcdonald","3","0"
"Daniil Medvedev","Marcos Giron","3","0"
"Daniil Medvedev","Aslan Karatsev","1","2"
"Daniil Medvedev","Botic Van De Zandschulp","4","0"
"Daniil Medvedev","Marin Cilic","2","1"
"Daniil Medvedev","Pedro Martinez","2","0"
"Daniil Medvedev","Filip Krajinovic","2","0"
"Daniil Medvedev","Roberto Carballes Baena","2","0"
"Daniil Medvedev","Tim Van Rijthoven","0","1"
"Daniil Medvedev","Laslo Djere","2","0"
"Daniil Medvedev","Richard Gasquet","2","1"
"Daniil Medvedev","Jenson Brooksby","1","0"
"Daniil Medvedev","David Goffin","1","0"
"Daniil Medvedev","Christopher Eubanks","2","0"
"Daniil Medvedev","J J Wolf","1","0"
"Daniil Medvedev","Alejandro Davidovich Fokina","3","0"
"Daniil Medvedev","Mikael Ymer","1","0"
"Daniil Medvedev","John Millman","1","0"
"Daniil Medvedev","Tommy Paul","1","0"
"Daniil Medvedev","Rafael Nadal","1","2"
"Daniil Medvedev","Lorenzo Sonego","2","0"
"Daniil Medvedev","Rinky Hijikata","1","0"
"Daniil Medvedev","Marton Fucsovics","1","1"
"Daniil Medvedev","Corentin Moutet","1","0"
"Daniil Medvedev","Alex Molcan","1","0"
"Daniil Medvedev","Felix Auger Aliassime","5","0"
"Daniil Medvedev","Andrey Rublev","4","2"
"Daniil Medvedev","Emil Ruusuvuori","2","0"
"Daniil Medvedev","Ugo Humbert","0","2"
"Daniil Medvedev","Maxime Cressy","1","0"
"Daniil Medvedev","Holger Rune","1","1"
"Daniil Medvedev","Pablo Carreno Busta","3","1"
"Daniil Medvedev","Diego Schwartzman","4","0"
"Daniil Medvedev","Alexander Zverev","8","2"
"Daniil Medvedev","Andy Murray","2","0"
"Daniil Medvedev","Sebastian Baez","1","0"
"Daniil Medvedev","Albert Ramos","1","0"
"Daniil Medvedev","Bernabe Zapata Miralles","1","0"
"Daniil Medvedev","Cristian Garin","1","1"
"Daniil Medvedev","Dusan Lajovic","0","1"
"Daniil Medvedev","Federico Delbonis","1","0"
"Daniil Medvedev","Yibing Wu","1","0"
"Daniil Medvedev","John Isner","2","0"
"Daniil Medvedev","Emilio Gomez","1","0"
"Daniil Medvedev","Nikoloz Basilashvili","1","0"
"Daniil Medvedev","Carlos Alcaraz","2","2"
"Daniil Medvedev","Dominic Thiem","2","1"
"Daniil Medvedev","Christopher Oconnell","3","0"
"Daniil Medvedev","Liam Broady","1","0"
"Daniil Medvedev","Fabio Fognini","2","0"
"Daniil Medvedev","Alexander Bublik","4","0"
"Daniil Medvedev","Brandon Nakashima","1","0"
"Daniil Medvedev","Yannick Hanfmann","1","0"
"Daniil Medvedev","Ilya Ivashka","4","0"
"Daniil Medvedev","Jan Lennard Struff","2","1"
"Daniil Medvedev","Facundo Bagnis","1","0"
"Daniil Medvedev","Tomas Machac","1","0"
"Daniil Medvedev","Andrea Vavassori","1","0"
"Daniil Medvedev","Hugo Gaston","1","0"
"Daniil Medvedev","Matteo Arnaldi","2","0"
"Daniil Medvedev","Alexander Shevchenko","1","0"
"Daniil Medvedev","Gael Monfils","0","1"
"Daniil Medvedev","Thiago Seyboth Wild","0","1"
"Daniil Medvedev","Milos Raonic","1","0"
"Daniil Medvedev","Kevin Anderson","1","1"
"Daniil Medvedev","James Duckworth","1","0"
"Daniil Medvedev","Kei Nishikori","1","0"
"Daniil Medvedev","Dominik Koepfer","1","0"
"Daniil Medvedev","Jason Jung","1","0"
"Daniil Medvedev","Sumit Nagal","1","0"
"Daniil Medvedev","Ricardas Berankis","1","0"
"Daniil Medvedev","Egor Gerasimov","1","0"
"Daniil Medvedev","Henri Laaksonen","1","0"
"Daniil Medvedev","Reilly Opelka","2","1"
"Daniil Medvedev","Stefan Kozlov","1","0"
"Daniil Medvedev","Pablo Andujar","2","0"
"Daniil Medvedev","Benoit Paire","1","0"
"Daniil Medvedev","Nick Kyrgios","1","2"
"Daniil Medvedev","Pierre Hugues Herbert","1","0"
"Daniil Medvedev","Gilles Simon","1","1"
"Daniil Medvedev","Vasek Pospisil","2","1"
"Daniil Medvedev","Sam Querrey","1","0"
"Daniil Medvedev","Aljaz Bedene","1","0"
"Yen Hsun Lu","Daniil Medvedev","0","1"
"Matthew Ebden","Daniil Medvedev","0","1"
"Daniil Medvedev","Attila Balazs","1","0"
"Yoshihito Nishioka","Denis Shapovalov","1","0"
"Yoshihito Nishioka","Karen Khachanov","1","2"
"Yoshihito Nishioka","Jannik Sinner","0","1"
"Yoshihito Nishioka","Alexei Popyrin","1","0"
"Yoshihito Nishioka","Miomir Kecmanovic","1","1"
"Yoshihito Nishioka","Mackenzie Mcdonald","2","2"
"Yoshihito Nishioka","Aslan Karatsev","1","0"
"Yoshihito Nishioka","Botic Van De Zandschulp","0","1"
"Yoshihito Nishioka","Pedro Martinez","0","1"
"Yoshihito Nishioka","Filip Krajinovic","1","0"
"Yoshihito Nishioka","Michael Mmoh","1","0"
"Yoshihito Nishioka","Laslo Djere","1","0"
"Yoshihito Nishioka","Jenson Brooksby","1","0"
"Yoshihito Nishioka","David Goffin","1","0"
"Yoshihito Nishioka","Gregoire Barrere","1","0"
"Yoshihito Nishioka","J J Wolf","1","0"
"Yoshihito Nishioka","Soon Woo Kwon","0","1"
"Yoshihito Nishioka","Alejandro Davidovich Fokina","0","1"
"Yoshihito Nishioka","Mikael Ymer","1","0"
"Yoshihito Nishioka","John Millman","1","0"
"Yoshihito Nishioka","Rafael Nadal","0","1"
"Yoshihito Nishioka","Lorenzo Sonego","0","1"
"Yoshihito Nishioka","Taro Daniel","1","0"
"Yoshihito Nishioka","Lloyd Harris","0","2"
"Yoshihito Nishioka","Marton Fucsovics","0","1"
"Yoshihito Nishioka","Tomas Martin Etcheverry","0","1"
"Yoshihito Nishioka","Alex Molcan","1","1"
"Yoshihito Nishioka","Felix Auger Aliassime","1","2"
"Yoshihito Nishioka","Andrey Rublev","1","2"
"Yoshihito Nishioka","Emil Ruusuvuori","0","4"
"Yoshihito Nishioka","Ugo Humbert","2","0"
"Yoshihito Nishioka","Maxime Cressy","1","0"
"Yoshihito Nishioka","Holger Rune","1","0"
"Yoshihito Nishioka","Alexander Zverev","0","1"
"Yoshihito Nishioka","Andy Murray","0","1"
"Yoshihito Nishioka","Guido Pella","0","2"
"Yoshihito Nishioka","Cristian Garin","0","1"
"Yoshihito Nishioka","Federico Delbonis","1","0"
"Yoshihito Nishioka","John Isner","1","1"
"Yoshihito Nishioka","Emilio Gomez","1","0"
"Yoshihito Nishioka","Jack Sock","0","3"
"Yoshihito Nishioka","Radu Albot","0","1"
"Yoshihito Nishioka","Nikoloz Basilashvili","1","0"
"Yoshihito Nishioka","Aleksandar Vukic","0","1"
"Yoshihito Nishioka","Carlos Alcaraz","0","1"
"Yoshihito Nishioka","Jaume Munar","1","0"
"Yoshihito Nishioka","Daniel Elahi Galan","0","1"
"Yoshihito Nishioka","Thiago Monteiro","0","1"
"Yoshihito Nishioka","Alexander Bublik","0","2"
"Yoshihito Nishioka","Brandon Nakashima","1","0"
"Yoshihito Nishioka","Feliciano Lopez","1","0"
"Yoshihito Nishioka","Jan Lennard Struff","1","0"
"Yoshihito Nishioka","Aleksandar Kovacevic","1","0"
"Yoshihito Nishioka","Luca Van Assche","1","0"
"Yoshihito Nishioka","Max Purcell","1","0"
"Yoshihito Nishioka","Hugo Gaston","0","1"
"Yoshihito Nishioka","Gael Monfils","1","0"
"Yoshihito Nishioka","Thiago Seyboth Wild","1","0"
"Yoshihito Nishioka","Dominik Koepfer","0","1"
"Yoshihito Nishioka","Mitchell Krueger","1","0"
"Yoshihito Nishioka","Henri Laaksonen","1","0"
"Yoshihito Nishioka","Reilly Opelka","0","2"
"Yoshihito Nishioka","Pablo Andujar","1","0"
"Yoshihito Nishioka","Benoit Paire","1","0"
"Yoshihito Nishioka","Nick Kyrgios","0","1"
"Yoshihito Nishioka","Jo-Wilfried Tsonga","1","0"
"Yoshihito Nishioka","Pierre Hugues Herbert","0","1"
"Yoshihito Nishioka","Andreas Seppi","0","1"
"Yoshihito Nishioka","Sam Querrey","1","0"
"Yoshihito Nishioka","Pablo Cuevas","1","0"
"Yoshihito Nishioka","Aljaz Bedene","0","1"
"Yoshihito Nishioka","Kyle Edmund","1","0"
"Denis Shapovalov","Karen Khachanov","1","0"
"Denis Shapovalov","Jannik Sinner","1","0"
"Denis Shapovalov","Roman Safiullin","2","1"
"Denis Shapovalov","Miomir Kecmanovic","1","0"
"Denis Shapovalov","Thanasi Kokkinakis","1","0"
"Denis Shapovalov","Roberto Bautista Agut","1","0"
"Denis Shapovalov","Benjamin Bonzi","0","1"
"Denis Shapovalov","Aslan Karatsev","0","1"
"Denis Shapovalov","Marin Cilic","2","1"
"Denis Shapovalov","Pedro Martinez","1","0"
"Denis Shapovalov","Roberto Carballes Baena","2","1"
"Denis Shapovalov","Marco Cecchinato","1","0"
"Denis Shapovalov","Michael Mmoh","0","1"
"Denis Shapovalov","Laslo Djere","2","0"
"Denis Shapovalov","Jenson Brooksby","1","0"
"Denis Shapovalov","David Goffin","1","0"
"Denis Shapovalov","Gregoire Barrere","1","0"
"Denis Shapovalov","J J Wolf","0","1"
"Denis Shapovalov","Soon Woo Kwon","2","0"
"Denis Shapovalov","Alejandro Davidovich Fokina","1","0"
"Denis Shapovalov","Tommy Paul","1","2"
"Denis Shapovalov","Rafael Nadal","1","2"
"Denis Shapovalov","Lorenzo Sonego","1","1"
"Denis Shapovalov","Taro Daniel","2","0"
"Denis Shapovalov","Rinky Hijikata","1","0"
"Denis Shapovalov","Lloyd Harris","1","3"
"Denis Shapovalov","Marton Fucsovics","1","2"
"Denis Shapovalov","Francisco Cerundolo","1","0"
"Denis Shapovalov","Corentin Moutet","0","1"
"Denis Shapovalov","Alex Molcan","1","0"
"Denis Shapovalov","Felix Auger Aliassime","1","2"
"Denis Shapovalov","Andrey Rublev","0","2"
"Denis Shapovalov","Jeremy Chardy","2","0"
"Denis Shapovalov","Ugo Humbert","2","2"
"Denis Shapovalov","Holger Rune","0","1"
"Denis Shapovalov","Pablo Carreno Busta","1","2"
"Denis Shapovalov","Diego Schwartzman","0","1"
"Denis Shapovalov","Alexander Zverev","2","2"
"Denis Shapovalov","Andy Murray","1","1"
"Denis Shapovalov","Guido Pella","2","0"
"Denis Shapovalov","Dusan Lajovic","2","0"
"Denis Shapovalov","Federico Delbonis","1","0"
"Denis Shapovalov","Yibing Wu","0","1"
"Denis Shapovalov","Radu Albot","2","1"
"Denis Shapovalov","Nikoloz Basilashvili","1","0"
"Denis Shapovalov","Aleksandar Vukic","1","0"
"Denis Shapovalov","Carlos Alcaraz","0","1"
"Denis Shapovalov","Jaume Munar","1","0"
"Denis Shapovalov","Liam Broady","1","0"
"Denis Shapovalov","Alexander Bublik","0","2"
"Denis Shapovalov","Brandon Nakashima","1","1"
"Denis Shapovalov","Feliciano Lopez","2","0"
"Denis Shapovalov","Ilya Ivashka","2","1"
"Denis Shapovalov","Jan Lennard Struff","2","3"
"Denis Shapovalov","Jurij Rodionov","1","1"
"Denis Shapovalov","Steve Johnson","1","0"
"Denis Shapovalov","Andrea Vavassori","1","0"
"Denis Shapovalov","Matteo Arnaldi","1","0"
"Denis Shapovalov","Jozef Kovalik","1","0"
"Denis Shapovalov","Zhizhen Zhang","0","1"
"Denis Shapovalov","Jiri Vesely","0","1"
"Denis Shapovalov","Ricardas Berankis","1","0"
"Denis Shapovalov","Kamil Majchrzak","1","0"
"Denis Shapovalov","Reilly Opelka","1","1"
"Denis Shapovalov","Pablo Andujar","2","0"
"Denis Shapovalov","Philipp Kohlschreiber","1","0"
"Denis Shapovalov","Benoit Paire","0","1"
"Denis Shapovalov","Gilles Simon","1","1"
"Denis Shapovalov","Stefano Travaglia","1","0"
"Denis Shapovalov","Vit Kopriva","0","1"
"Denis Shapovalov","Vasek Pospisil","3","1"
"Denis Shapovalov","Pablo Cuevas","1","0"
"Karen Khachanov","Jannik Sinner","1","2"
"Karen Khachanov","Alexei Popyrin","2","0"
"Karen Khachanov","Roman Safiullin","1","0"
"Karen Khachanov","Jack Draper","2","1"
"Karen Khachanov","Thanasi Kokkinakis","1","0"
"Karen Khachanov","Roberto Bautista Agut","1","2"
"Karen Khachanov","Mackenzie Mcdonald","3","0"
