"player1","player2","wins1","wins2"
"Jannik Sinner","Hubert Hurkacz","1","2"
"Jannik Sinner","Kamil Majchrzak","1","0"
"Jannik Sinner","Diego Schwartzman","1","0"
"Jannik Sinner","Federico Delbonis","1","0"
"Jannik Sinner","Stefanos Tsitsipas","1","4"
"Jannik Sinner","Gael Monfils","3","1"
"Jannik Sinner","Karen Khachanov","2","1"
"Jannik Sinner","Thanasi Kokkinakis","1","0"
"Jannik Sinner","Marin Cilic","1","0"
"Jannik Sinner","Tommy Paul","1","1"
"Jannik Sinner","Mikael Ymer","3","2"
"Jannik Sinner","Laslo Djere","1","2"
"Jannik Sinner","Egor Gerasimov","2","0"
"Jannik Sinner","Taro Daniel","1","0"
"Jannik Sinner","Gianluca Mager","1","0"
"Jannik Sinner","Steve Johnson","3","0"
"Jannik Sinner","Rafael Nadal","0","3"
"Jannik Sinner","Emil Ruusuvuori","4","0"
"Jannik Sinner","Grigor Dimitrov","0","1"
"Jannik Sinner","Jaume Munar","1","0"
"Jannik Sinner","Alexei Popyrin","0","1"
"Jannik Sinner","Mackenzie Mcdonald","2","0"
"Jannik Sinner","Marton Fucsovics","1","2"
"Jannik Sinner","Benjamin Bonzi","2","0"
"Jannik Sinner","Aslan Karatsev","1","1"
"Jannik Sinner","Andy Murray","1","1"
"Jannik Sinner","Reilly Opelka","1","0"
"Jannik Sinner","Brandon Nakashima","1","0"
"Jannik Sinner","David Goffin","2","0"
"Jannik Sinner","Miomir Kecmanovic","3","0"
"Jannik Sinner","Pedro Martinez","1","0"
"Jannik Sinner","Fabio Fognini","1","0"
"Jannik Sinner","Alexander Bublik","2","0"
"Jannik Sinner","Sebastian Korda","1","0"
"Jannik Sinner","Carlos Alcaraz","2","2"
"Jannik Sinner","John Millman","1","0"
"Jannik Sinner","Radu Albot","1","0"
"Jannik Sinner","Adrian Mannarino","2","0"
"Jannik Sinner","Philipp Kohlschreiber","2","0"
"Jannik Sinner","Frances Tiafoe","2","1"
"Jannik Sinner","Benoit Paire","1","1"
"Jannik Sinner","Andrey Rublev","2","2"
"Jannik Sinner","Norbert Gombos","2","0"
"Jannik Sinner","Alejandro Davidovich Fokina","1","0"
"Jannik Sinner","Christopher Oconnell","0","1"
"Jannik Sinner","Nick Kyrgios","1","1"
"Jannik Sinner","Albert Ramos","1","0"
"Jannik Sinner","Daniel Elahi Galan","1","0"
"Jannik Sinner","Roberto Carballes Baena","2","0"
"Jannik Sinner","Pierre Hugues Herbert","2","0"
"Jannik Sinner","Gilles Simon","1","0"
"Jannik Sinner","Joao Sousa","1","0"
"Jannik Sinner","Stefano Travaglia","1","0"
"Jannik Sinner","Daniel Altmaier","1","0"
"Jannik Sinner","Lorenzo Musetti","1","0"
"Jannik Sinner","Federico Coria","1","0"
"Jannik Sinner","Francisco Cerundolo","2","1"
"Jannik Sinner","Ilya Ivashka","1","0"
"Jannik Sinner","Jenson Brooksby","1","0"
"Jannik Sinner","Vasek Pospisil","1","0"
"Jannik Sinner","Hugo Gaston","2","0"
"Jannik Sinner","Holger Rune","0","1"
"Jannik Sinner","Novak Djokovic","0","2"
"Jannik Sinner","Lloyd Harris","1","0"
"Jannik Sinner","Christopher Eubanks","1","0"
"Jannik Sinner","Mikhail Kukushkin","0","1"
"Jannik Sinner","Jack Draper","0","1"
"Jannik Sinner","Borna Coric","1","0"
"Jannik Sinner","Aljaz Bedene","1","2"
"Jannik Sinner","Stan Wawrinka","1","2"
"Jannik Sinner","Gregoire Barrere","1","0"
"Jannik Sinner","Dennis Novak","1","0"
"Jannik Sinner","Marc Andrea Huesler","1","1"
"Jannik Sinner","James Duckworth","2","1"
"Jannik Sinner","Max Purcell","3","0"
"Jannik Sinner","Nicolas Jarry","0","1"
"Jannik Sinner","Guido Pella","1","0"
"Jannik Sinner","Bjorn Fratangelo","1","0"
"Jannik Sinner","Pedro Sousa","1","0"
"Ugo Humbert","Matteo Berrettini","0","2"
"Ugo Humbert","Alex De Minaur","1","3"
"Ugo Humbert","Arthur Rinderknech","1","1"
"Ugo Humbert","Alexander Zverev","1","0"
"Ugo Humbert","Daniel Evans","1","0"
"Ugo Humbert","Jan Lennard Struff","0","1"
"Ugo Humbert","Taylor Fritz","0","1"
"Ugo Humbert","John Isner","1","1"
"Ugo Humbert","Hubert Hurkacz","0","1"
"Ugo Humbert","Federico Delbonis","1","0"
"Ugo Humbert","Stefanos Tsitsipas","2","1"
"Ugo Humbert","Gael Monfils","1","0"
"Ugo Humbert","Karen Khachanov","0","1"
"Ugo Humbert","Marin Cilic","1","0"
"Ugo Humbert","Mikael Ymer","0","1"
"Ugo Humbert","Taro Daniel","0","1"
"Ugo Humbert","Thiago Monteiro","0","1"
"Ugo Humbert","Emil Ruusuvuori","0","1"
"Ugo Humbert","Grigor Dimitrov","0","2"
"Ugo Humbert","Tallon Griekspoor","1","0"
"Ugo Humbert","Ricardas Berankis","0","1"
"Ugo Humbert","Alexei Popyrin","0","1"
"Ugo Humbert","Mackenzie Mcdonald","0","1"
"Ugo Humbert","Marton Fucsovics","1","0"
"Ugo Humbert","Benjamin Bonzi","0","2"
"Ugo Humbert","Aslan Karatsev","0","2"
"Ugo Humbert","Andy Murray","0","2"
"Ugo Humbert","Lorenzo Sonego","1","0"
"Ugo Humbert","David Goffin","1","1"
"Ugo Humbert","Miomir Kecmanovic","3","3"
"Ugo Humbert","Pedro Martinez","0","1"
"Ugo Humbert","Fabio Fognini","1","0"
"Ugo Humbert","Sebastian Korda","1","0"
"Ugo Humbert","Stefan Kozlov","1","0"
"Ugo Humbert","John Millman","0","2"
"Ugo Humbert","Radu Albot","1","0"
"Ugo Humbert","Adrian Mannarino","0","1"
"Ugo Humbert","Yannick Hanfmann","1","0"
"Ugo Humbert","Pablo Andujar","2","0"
"Ugo Humbert","Philipp Kohlschreiber","0","1"
"Ugo Humbert","Frances Tiafoe","1","2"
"Ugo Humbert","Benoit Paire","1","1"
"Ugo Humbert","Andrey Rublev","1","1"
"Ugo Humbert","Norbert Gombos","1","0"
"Ugo Humbert","Alejandro Davidovich Fokina","0","1"
"Ugo Humbert","Richard Gasquet","0","2"
"Ugo Humbert","Nick Kyrgios","1","2"
"Ugo Humbert","Tomas Martin Etcheverry","1","0"
"Ugo Humbert","Jo-Wilfried Tsonga","1","1"
"Ugo Humbert","Pierre Hugues Herbert","0","1"
"Ugo Humbert","Joao Sousa","1","0"
"Ugo Humbert","Jiri Vesely","1","0"
"Ugo Humbert","Cameron Norrie","1","1"
"Ugo Humbert","Ilya Ivashka","1","0"
"Ugo Humbert","Jenson Brooksby","1","0"
"Ugo Humbert","Marcos Giron","1","0"
"Ugo Humbert","Kevin Anderson","1","0"
"Ugo Humbert","Yoshihito Nishioka","0","2"
"Ugo Humbert","Nikoloz Basilashvili","0","1"
"Ugo Humbert","Holger Rune","0","2"
"Ugo Humbert","Peter Gojowczyk","0","2"
"Ugo Humbert","Novak Djokovic","0","1"
"Ugo Humbert","Lloyd Harris","1","0"
"Ugo Humbert","Sam Querrey","1","1"
"Ugo Humbert","Mikhail Kukushkin","0","1"
"Ugo Humbert","Borna Coric","1","0"
"Ugo Humbert","Pablo Cuevas","1","0"
"Ugo Humbert","Aljaz Bedene","1","0"
"Ugo Humbert","Stan Wawrinka","0","1"
"Ugo Humbert","Marco Cecchinato","2","0"
"Ugo Humbert","Gregoire Barrere","1","0"
"Ugo Humbert","Maximilian Marterer","0","1"
"Ugo Humbert","James Duckworth","0","1"
"Ugo Humbert","Jozef Kovalik","1","0"
"Ugo Humbert","Kyle Edmund","0","1"
"Ugo Humbert","Robin Haase","0","1"
"Ugo Humbert","Ramkumar Ramanathan","1","0"
"Ugo Humbert","Dimitar Kuzmanov","1","0"
"Ugo Humbert","Jeremy Chardy","0","2"
"Ugo Humbert","Guido Pella","1","0"
"Ugo Humbert","Feliciano Lopez","0","1"
"Ugo Humbert","Yuichi Sugita","1","0"
"Ugo Humbert","Bjorn Fratangelo","1","0"
"Ugo Humbert","Yasutaka Uchiyama","1","1"
"Ugo Humbert","Milos Raonic","0","2"
"Ugo Humbert","Bernard Tomic","1","0"
"Ugo Humbert","Marius Copil","0","1"
"Ugo Humbert","Ernests Gulbis","1","0"
"Ugo Humbert","Marcel Granollers","1","0"
"Ugo Humbert","Yannick Maden","0","1"
"Roman Safiullin","Arthur Rinderknech","2","0"
"Roman Safiullin","Alexander Zverev","0","1"
"Roman Safiullin","Stefanos Tsitsipas","1","0"
"Roman Safiullin","Karen Khachanov","0","1"
"Roman Safiullin","Mikael Ymer","1","0"
"Roman Safiullin","Alex Molcan","0","1"
"Roman Safiullin","Alexei Popyrin","1","0"
"Roman Safiullin","Andy Murray","0","1"
"Roman Safiullin","Adrian Mannarino","0","1"
"Roman Safiullin","Carlos Taberner","1","0"
"Roman Safiullin","Tomas Martin Etcheverry","1","0"
"Roman Safiullin","Yuki Bhambri","0","1"
"Roman Safiullin","Cameron Norrie","0","1"
"Roman Safiullin","Ilya Ivashka","1","0"
"Roman Safiullin","Novak Djokovic","0","1"
"Roman Safiullin","Borna Coric","0","1"
"Roman Safiullin","James Duckworth","1","0"
"Roman Safiullin","Emilio Gomez","1","0"
"Roman Safiullin","Sergiy Stakhovsky","0","1"
"Matteo Berrettini","Alex De Minaur","1","1"
"Matteo Berrettini","Alexander Zverev","1","4"
"Matteo Berrettini","Daniel Evans","2","0"
"Matteo Berrettini","Jan Lennard Struff","2","0"
"Matteo Berrettini","Taylor Fritz","0","2"
"Matteo Berrettini","Hubert Hurkacz","1","1"
"Matteo Berrettini","Diego Schwartzman","1","1"
"Matteo Berrettini","Federico Delbonis","1","0"
"Matteo Berrettini","Stefanos Tsitsipas","0","3"
"Matteo Berrettini","Gael Monfils","3","0"
"Matteo Berrettini","Karen Khachanov","4","0"
"Matteo Berrettini","Tommy Paul","1","1"
"Matteo Berrettini","Laslo Djere","1","0"
"Matteo Berrettini","Egor Gerasimov","0","1"
"Matteo Berrettini","Taro Daniel","3","1"
"Matteo Berrettini","Soon Woo Kwon","1","0"
"Matteo Berrettini","Corentin Moutet","1","0"
"Matteo Berrettini","Thiago Monteiro","1","0"
"Matteo Berrettini","Rafael Nadal","0","2"
"Matteo Berrettini","Emil Ruusuvuori","1","0"
"Matteo Berrettini","Grigor Dimitrov","1","1"
"Matteo Berrettini","Botic Van De Zandschulp","2","0"
"Matteo Berrettini","Alexei Popyrin","2","0"
"Matteo Berrettini","Jordan Thompson","1","0"
"Matteo Berrettini","Mackenzie Mcdonald","2","0"
"Matteo Berrettini","Henri Laaksonen","0","1"
"Matteo Berrettini","Marton Fucsovics","0","1"
"Matteo Berrettini","Aslan Karatsev","1","0"
"Matteo Berrettini","Andy Murray","3","1"
"Matteo Berrettini","Reilly Opelka","0","1"
"Matteo Berrettini","Lorenzo Sonego","1","0"
"Matteo Berrettini","Brandon Nakashima","1","0"
"Matteo Berrettini","David Goffin","0","1"
"Matteo Berrettini","Miomir Kecmanovic","0","1"
"Matteo Berrettini","Sebastian Baez","1","0"
"Matteo Berrettini","Pedro Martinez","1","0"
"Matteo Berrettini","Fabio Fognini","1","1"
"Matteo Berrettini","Denis Kudla","3","2"
"Matteo Berrettini","Oscar Otte","3","0"
"Matteo Berrettini","Alexander Bublik","0","1"
"Matteo Berrettini","Carlos Alcaraz","1","2"
"Matteo Berrettini","Stefan Kozlov","1","0"
"Matteo Berrettini","John Millman","1","0"
"Matteo Berrettini","Radu Albot","3","0"
"Matteo Berrettini","Adrian Mannarino","0","1"
"Matteo Berrettini","Pablo Andujar","1","0"
"Matteo Berrettini","Philipp Kohlschreiber","1","0"
"Matteo Berrettini","Frances Tiafoe","1","1"
"Matteo Berrettini","Andrey Rublev","3","2"
"Matteo Berrettini","Alejandro Davidovich Fokina","1","1"
"Matteo Berrettini","Richard Gasquet","2","0"
"Matteo Berrettini","Nick Kyrgios","1","0"
"Matteo Berrettini","Albert Ramos","1","0"
"Matteo Berrettini","Juan Ignacio Londero","0","1"
"Matteo Berrettini","Roberto Carballes Baena","2","1"
"Matteo Berrettini","Jo-Wilfried Tsonga","0","1"
"Matteo Berrettini","Gilles Simon","1","1"
"Matteo Berrettini","Elias Ymer","1","0"
"Matteo Berrettini","Stefano Travaglia","2","0"
"Matteo Berrettini","Daniel Altmaier","0","1"
"Matteo Berrettini","Lorenzo Musetti","0","1"
"Matteo Berrettini","Federico Coria","2","0"
"Matteo Berrettini","Fernando Verdasco","1","0"
"Matteo Berrettini","Cameron Norrie","1","0"
"Matteo Berrettini","Ilya Ivashka","2","0"
"Matteo Berrettini","Marcos Giron","0","1"
"Matteo Berrettini","Vasek Pospisil","1","0"
"Matteo Berrettini","Jack Sock","1","0"
"Matteo Berrettini","Andreas Seppi","1","1"
"Matteo Berrettini","Kevin Anderson","1","0"
"Matteo Berrettini","Denis Istomin","2","0"
"Matteo Berrettini","Nikoloz Basilashvili","4","1"
"Matteo Berrettini","Lucas Pouille","1","0"
"Matteo Berrettini","Holger Rune","1","0"
"Matteo Berrettini","Peter Gojowczyk","0","1"
"Matteo Berrettini","Novak Djokovic","0","4"
"Matteo Berrettini","Lloyd Harris","2","0"
"Matteo Berrettini","Sam Querrey","0","1"
"Matteo Berrettini","Mikhail Kukushkin","1","0"
"Matteo Berrettini","Borna Coric","1","0"
"Matteo Berrettini","Pablo Cuevas","1","0"
"Matteo Berrettini","Aljaz Bedene","3","1"
"Matteo Berrettini","Marco Cecchinato","1","0"
"Matteo Berrettini","Dominic Thiem","4","2"
"Matteo Berrettini","Nicolas Jarry","1","1"
"Matteo Berrettini","Kyle Edmund","1","1"
"Matteo Berrettini","Dimitar Kuzmanov","1","0"
"Matteo Berrettini","Jeremy Chardy","2","0"
"Matteo Berrettini","Guido Pella","1","0"
"Matteo Berrettini","Feliciano Lopez","1","0"
"Matteo Berrettini","Viktor Troicki","1","0"
"Matteo Berrettini","Tennys Sandgren","0","1"
"Matteo Berrettini","Roger Federer","1","2"
"Matteo Berrettini","Matthew Ebden","0","1"
"Matteo Berrettini","Prajnesh Gunneswaran","2","0"
"Matteo Berrettini","Ernests Gulbis","1","0"
"Matteo Berrettini","Attila Balazs","1","0"
"Matteo Berrettini","Lukas Rosol","0","1"
"Matteo Berrettini","Guillermo Garcia Lopez","1","0"
"Matteo Berrettini","Leonardo Mayer","2","1"
"Matteo Berrettini","David Ferrer","0","1"
"Matteo Berrettini","Hyeon Chung","0","1"
"Matteo Berrettini","Marcos Baghdatis","1","0"
"Matteo Berrettini","Julien Benneteau","1","0"
"Alex De Minaur","Alexander Zverev","1","6"
"Alex De Minaur","Daniel Evans","0","2"
"Alex De Minaur","Jan Lennard Struff","2","1"
"Alex De Minaur","Taylor Fritz","3","3"
"Alex De Minaur","John Isner","0","2"
"Alex De Minaur","Hubert Hurkacz","1","1"
"Alex De Minaur","Kamil Majchrzak","1","0"
"Alex De Minaur","Stefanos Tsitsipas","0","8"
"Alex De Minaur","Gael Monfils","0","1"
"Alex De Minaur","Karen Khachanov","1","1"
"Alex De Minaur","Marin Cilic","2","2"
"Alex De Minaur","Tommy Paul","3","0"
"Alex De Minaur","Laslo Djere","2","0"
"Alex De Minaur","Taro Daniel","1","0"
"Alex De Minaur","Soon Woo Kwon","1","1"
"Alex De Minaur","Gianluca Mager","0","1"
"Alex De Minaur","Steve Johnson","2","2"
"Alex De Minaur","Rafael Nadal","0","3"
"Alex De Minaur","Grigor Dimitrov","2","1"
"Alex De Minaur","Alex Molcan","0","1"
"Alex De Minaur","Botic Van De Zandschulp","1","0"
"Alex De Minaur","Jaume Munar","2","0"
"Alex De Minaur","Alexei Popyrin","1","1"
"Alex De Minaur","Jordan Thompson","4","1"
"Alex De Minaur","Mackenzie Mcdonald","2","0"
"Alex De Minaur","Henri Laaksonen","2","0"
"Alex De Minaur","Marton Fucsovics","2","0"
"Alex De Minaur","Benjamin Bonzi","2","0"
"Alex De Minaur","Aslan Karatsev","1","0"
"Alex De Minaur","Andy Murray","3","0"
"Alex De Minaur","Reilly Opelka","5","0"
"Alex De Minaur","Lorenzo Sonego","3","0"
"Alex De Minaur","Brandon Nakashima","0","1"
"Alex De Minaur","David Goffin","4","0"
"Alex De Minaur","Miomir Kecmanovic","1","1"
"Alex De Minaur","Pedro Martinez","1","0"
"Alex De Minaur","Dusan Lajovic","2","0"
"Alex De Minaur","Fabio Fognini","0","1"
"Alex De Minaur","Alexander Bublik","2","0"
"Alex De Minaur","Sebastian Korda","1","1"
"Alex De Minaur","Carlos Alcaraz","0","1"
"Alex De Minaur","John Millman","4","0"
"Alex De Minaur","Dominik Koepfer","0","1"
"Alex De Minaur","Adrian Mannarino","2","1"
"Alex De Minaur","Pablo Andujar","1","0"
"Alex De Minaur","Philipp Kohlschreiber","0","1"
"Alex De Minaur","Frances Tiafoe","2","1"
"Alex De Minaur","Benoit Paire","3","0"
"Alex De Minaur","Andrey Rublev","2","1"
"Alex De Minaur","Alejandro Davidovich Fokina","1","2"
"Alex De Minaur","Richard Gasquet","2","0"
"Alex De Minaur","Nick Kyrgios","0","1"
"Alex De Minaur","Daniel Elahi Galan","1","1"
"Alex De Minaur","Damir Dzumhur","2","0"
"Alex De Minaur","Jo-Wilfried Tsonga","0","1"
"Alex De Minaur","Pierre Hugues Herbert","2","1"
"Alex De Minaur","Gilles Simon","2","0"
"Alex De Minaur","Stefano Travaglia","2","0"
"Alex De Minaur","Lorenzo Musetti","1","0"
"Alex De Minaur","Bernabe Zapata Miralles","1","0"
"Alex De Minaur","Fernando Verdasco","1","0"
"Alex De Minaur","Cameron Norrie","1","0"
"Alex De Minaur","Ilya Ivashka","1","0"
"Alex De Minaur","Jenson Brooksby","1","0"
"Alex De Minaur","Marcos Giron","1","3"
"Alex De Minaur","Vasek Pospisil","4","0"
"Alex De Minaur","Liam Broady","2","0"
"Alex De Minaur","Andreas Seppi","2","0"
"Alex De Minaur","Jurij Rodionov","0","1"
"Alex De Minaur","Kevin Anderson","1","0"
"Alex De Minaur","Yoshihito Nishioka","0","3"
"Alex De Minaur","Nikoloz Basilashvili","1","1"
"Alex De Minaur","Hugo Gaston","0","1"
"Alex De Minaur","Holger Rune","0","2"
"Alex De Minaur","Peter Gojowczyk","0","1"
"Alex De Minaur","J J Wolf","1","0"
"Alex De Minaur","Hugo Dellien","2","0"
"Alex De Minaur","Lloyd Harris","2","1"
"Alex De Minaur","Sam Querrey","0","1"
"Alex De Minaur","Mikhail Kukushkin","0","1"
"Alex De Minaur","Jack Draper","1","0"
"Alex De Minaur","Borna Coric","1","0"
"Alex De Minaur","Michael Mmoh","1","0"
"Alex De Minaur","Pablo Cuevas","1","0"
"Alex De Minaur","Malek Jaziri","1","0"
"Alex De Minaur","Mirza Basic","1","0"
"Alex De Minaur","Aljaz Bedene","0","1"
"Alex De Minaur","Marco Cecchinato","3","3"
"Alex De Minaur","Dennis Novak","0","1"
"Alex De Minaur","Dominic Thiem","0","4"
"Alex De Minaur","James Duckworth","1","0"
"Alex De Minaur","Nicolas Jarry","1","0"
"Alex De Minaur","Kyle Edmund","0","2"
"Alex De Minaur","Robin Haase","0","1"
"Alex De Minaur","Jeremy Chardy","0","1"
"Alex De Minaur","Kei Nishikori","1","1"
"Alex De Minaur","Feliciano Lopez","3","1"
"Alex De Minaur","Yuichi Sugita","1","0"
"Alex De Minaur","Tennys Sandgren","1","0"
"Alex De Minaur","Ivo Karlovic","0","1"
"Alex De Minaur","Milos Raonic","1","0"
"Alex De Minaur","Andrej Martin","1","0"
"Alex De Minaur","Roger Federer","0","1"
"Alex De Minaur","Bernard Tomic","1","0"
"Alex De Minaur","Pedro Sousa","1","0"
"Alex De Minaur","Ryan Harrison","0","1"
"Alex De Minaur","Andrey Kuznetsov","0","1"
"Alex De Minaur","Mischa Zverev","0","1"
"Alex De Minaur","Tomas Berdych","0","1"
"Alex De Minaur","Hyeon Chung","1","0"
"Alex De Minaur","Juan Martin del Potro","0","1"
"Alex De Minaur","Bradley Klahn","2","0"
"Alex De Minaur","Gerald Melzer","1","0"
"Alex De Minaur","Gastao Elias","1","0"
"Arthur Rinderknech","Daniel Evans","0","1"
"Arthur Rinderknech","Hubert Hurkacz","0","2"
"Arthur Rinderknech","Diego Schwartzman","1","0"
"Arthur Rinderknech","Federico Delbonis","2","0"
"Arthur Rinderknech","Karen Khachanov","1","0"
"Arthur Rinderknech","Thanasi Kokkinakis","0","1"
"Arthur Rinderknech","Marin Cilic","1","1"
"Arthur Rinderknech","Mikael Ymer","1","0"
"Arthur Rinderknech","Laslo Djere","1","1"
"Arthur Rinderknech","Soon Woo Kwon","1","0"
"Arthur Rinderknech","Corentin Moutet","1","0"
"Arthur Rinderknech","Alex Molcan","1","0"
"Arthur Rinderknech","Jaume Munar","1","0"
"Arthur Rinderknech","Alexei Popyrin","1","0"
"Arthur Rinderknech","Mackenzie Mcdonald","1","0"
"Arthur Rinderknech","Benjamin Bonzi","0","2"
"Arthur Rinderknech","Miomir Kecmanovic","1","1"
"Arthur Rinderknech","Dusan Lajovic","1","0"
"Arthur Rinderknech","Fabio Fognini","0","1"
"Arthur Rinderknech","Oscar Otte","0","1"
"Arthur Rinderknech","Alexander Bublik","2","1"
"Arthur Rinderknech","Sebastian Korda","0","1"
"Arthur Rinderknech","Carlos Alcaraz","0","1"
"Arthur Rinderknech","John Millman","1","0"
"Arthur Rinderknech","Adrian Mannarino","0","1"
"Arthur Rinderknech","Yannick Hanfmann","1","1"
"Arthur Rinderknech","Alejandro Davidovich Fokina","1","0"
"Arthur Rinderknech","Juan Ignacio Londero","1","0"
"Arthur Rinderknech","Carlos Taberner","1","0"
"Arthur Rinderknech","Roberto Carballes Baena","0","1"
"Arthur Rinderknech","Gilles Simon","0","1"
"Arthur Rinderknech","Jiri Vesely","1","0"
"Arthur Rinderknech","Quentin Halys","1","0"
"Arthur Rinderknech","Cameron Norrie","0","2"
"Arthur Rinderknech","Marcos Giron","0","1"
"Arthur Rinderknech","Nikoloz Basilashvili","1","2"
"Arthur Rinderknech","Hugo Gaston","0","1"
"Arthur Rinderknech","Holger Rune","1","2"
"Arthur Rinderknech","Mikhail Kukushkin","1","0"
"Arthur Rinderknech","Jack Draper","0","1"
"Arthur Rinderknech","Aljaz Bedene","0","1"
"Arthur Rinderknech","Dominic Stricker","1","0"
"Arthur Rinderknech","James Duckworth","1","0"
"Arthur Rinderknech","Jozef Kovalik","1","0"
"Arthur Rinderknech","Emilio Gomez","1","0"
"Arthur Rinderknech","Pedro Sousa","1","0"
"Arthur Rinderknech","Marius Copil","1","0"
"Alexander Zverev","Daniel Evans","1","1"
"Alexander Zverev","Jan Lennard Struff","4","1"
"Alexander Zverev","Taylor Fritz","4","2"
"Alexander Zverev","John Isner","7","2"
"Alexander Zverev","Hubert Hurkacz","2","0"
"Alexander Zverev","Diego Schwartzman","3","1"
"Alexander Zverev","Federico Delbonis","3","0"
"Alexander Zverev","Stefanos Tsitsipas","4","8"
"Alexander Zverev","Gael Monfils","1","2"
"Alexander Zverev","Karen Khachanov","3","2"
"Alexander Zverev","Thanasi Kokkinakis","1","0"
"Alexander Zverev","Marin Cilic","7","0"
"Alexander Zverev","Tommy Paul","0","2"
"Alexander Zverev","Mikael Ymer","2","0"
"Alexander Zverev","Laslo Djere","2","0"
"Alexander Zverev","Egor Gerasimov","1","0"
"Alexander Zverev","Thiago Monteiro","1","0"
"Alexander Zverev","Steve Johnson","1","1"
"Alexander Zverev","Rafael Nadal","3","7"
"Alexander Zverev","Maxime Cressy","1","0"
"Alexander Zverev","Emil Ruusuvuori","0","1"
"Alexander Zverev","Grigor Dimitrov","3","0"
"Alexander Zverev","Tallon Griekspoor","1","0"
"Alexander Zverev","Jaume Munar","0","1"
"Alexander Zverev","Ricardas Berankis","2","0"
"Alexander Zverev","Alexei Popyrin","2","0"
"Alexander Zverev","Jordan Thompson","1","0"
"Alexander Zverev","Mackenzie Mcdonald","3","0"
"Alexander Zverev","Facundo Bagnis","1","0"
"Alexander Zverev","Andy Murray","1","2"
"Alexander Zverev","Lorenzo Sonego","1","0"
"Alexander Zverev","Brandon Nakashima","2","0"
"Alexander Zverev","David Goffin","2","2"
"Alexander Zverev","Miomir Kecmanovic","1","1"
"Alexander Zverev","Sebastian Baez","2","0"
"Alexander Zverev","Dusan Lajovic","4","0"
"Alexander Zverev","Fabio Fognini","3","1"
"Alexander Zverev","Oscar Otte","1","0"
"Alexander Zverev","Alexander Bublik","0","2"
"Alexander Zverev","Carlos Alcaraz","3","1"
"Alexander Zverev","John Millman","3","0"
"Alexander Zverev","Radu Albot","2","0"
"Alexander Zverev","Dominik Koepfer","2","0"
"Alexander Zverev","Adrian Mannarino","7","0"
"Alexander Zverev","Yannick Hanfmann","1","0"
"Alexander Zverev","Philipp Kohlschreiber","2","1"
"Alexander Zverev","Frances Tiafoe","6","1"
"Alexander Zverev","Benoit Paire","1","0"
"Alexander Zverev","Andrey Rublev","5","0"
"Alexander Zverev","Alejandro Davidovich Fokina","3","0"
"Alexander Zverev","Richard Gasquet","4","0"
"Alexander Zverev","Nick Kyrgios","3","4"
"Alexander Zverev","Albert Ramos","1","0"
"Alexander Zverev","Juan Ignacio Londero","1","0"
"Alexander Zverev","Daniel Elahi Galan","1","0"
"Alexander Zverev","Damir Dzumhur","1","1"
"Alexander Zverev","Jo-Wilfried Tsonga","1","2"
"Alexander Zverev","Pierre Hugues Herbert","2","0"
"Alexander Zverev","Gilles Simon","4","0"
"Alexander Zverev","Joao Sousa","1","1"
"Alexander Zverev","Daniel Altmaier","1","0"
"Alexander Zverev","Jiri Vesely","0","1"
"Alexander Zverev","Lorenzo Musetti","1","0"
"Alexander Zverev","Bernabe Zapata Miralles","1","0"
"Alexander Zverev","Fernando Verdasco","4","1"
"Alexander Zverev","Cameron Norrie","3","0"
"Alexander Zverev","Ilya Ivashka","0","1"
"Alexander Zverev","Jenson Brooksby","2","0"
"Alexander Zverev","Marcos Giron","1","0"
"Alexander Zverev","Vasek Pospisil","1","0"
"Alexander Zverev","Jack Sock","2","2"
"Alexander Zverev","Andreas Seppi","1","1"
"Alexander Zverev","Kevin Anderson","5","0"
"Alexander Zverev","Denis Istomin","1","0"
"Alexander Zverev","Nikoloz Basilashvili","3","1"
"Alexander Zverev","Holger Rune","0","1"
"Alexander Zverev","Peter Gojowczyk","2","1"
"Alexander Zverev","Novak Djokovic","4","7"
"Alexander Zverev","Thiago Seyboth Wild","1","0"
"Alexander Zverev","Hugo Dellien","2","0"
"Alexander Zverev","Lloyd Harris","3","0"
"Alexander Zverev","Sam Querrey","3","0"
"Alexander Zverev","Borna Coric","3","2"
"Alexander Zverev","Michael Mmoh","1","0"
"Alexander Zverev","Pablo Cuevas","0","1"
"Alexander Zverev","Malek Jaziri","3","2"
"Alexander Zverev","Aljaz Bedene","4","0"
"Alexander Zverev","Stan Wawrinka","4","0"
"Alexander Zverev","Marco Cecchinato","2","0"
"Alexander Zverev","Dennis Novak","1","0"
"Alexander Zverev","Dominic Thiem","3","8"
"Alexander Zverev","James Duckworth","1","0"
"Alexander Zverev","Nicolas Jarry","2","1"
"Alexander Zverev","Sebastian Ofner","2","0"
"Alexander Zverev","Kyle Edmund","4","0"
"Alexander Zverev","Robin Haase","3","2"
"Alexander Zverev","Darian King","1","0"
"Alexander Zverev","Jeremy Chardy","5","0"
"Alexander Zverev","Kei Nishikori","5","1"
"Alexander Zverev","Guido Pella","2","0"
"Alexander Zverev","Feliciano Lopez","1","0"
"Alexander Zverev","Viktor Troicki","3","0"
"Alexander Zverev","Yuichi Sugita","0","1"
"Alexander Zverev","Tennys Sandgren","2","0"
"Alexander Zverev","Jason Jung","1","0"
"Alexander Zverev","Yen Hsun Lu","2","1"
"Alexander Zverev","Milos Raonic","2","2"
