"player1","player2","wins1","wins2"
"Pablo Carreno Busta","Marco Cecchinato","1","1"
"Pablo Carreno Busta","Jiri Vesely","2","0"
"Pablo Carreno Busta","Roberto Carballes Baena","1","0"
"Pablo Carreno Busta","Holger Rune","1","0"
"Pablo Carreno Busta","Jozef Kovalik","2","0"
"Pablo Carreno Busta","Gianluca Mager","1","0"
"Pablo Carreno Busta","Daniel Altmaier","1","0"
"Pablo Carreno Busta","Carlos Taberner","1","0"
"Pablo Carreno Busta","Sam Querrey","1","1"
"Pablo Carreno Busta","Lloyd Harris","0","1"
"Pablo Carreno Busta","Felix Auger Aliassime","0","1"
"Pablo Carreno Busta","Marton Fucsovics","0","1"
"Pablo Carreno Busta","Grigor Dimitrov","3","2"
"Pablo Carreno Busta","Jannik Sinner","1","0"
"Pablo Carreno Busta","Gael Monfils","2","2"
"Pablo Carreno Busta","Philipp Kohlschreiber","0","1"
"Pablo Carreno Busta","Dusan Lajovic","3","0"
"Pablo Carreno Busta","Alexei Popyrin","0","1"
"Pablo Carreno Busta","Reilly Opelka","0","1"
"Pablo Carreno Busta","Aljaz Bedene","2","3"
"Pablo Carreno Busta","David Goffin","1","2"
"Pablo Carreno Busta","Roberto Bautista Agut","4","1"
"Pablo Carreno Busta","Damir Dzumhur","1","0"
"Pablo Carreno Busta","Joao Sousa","1","1"
"Pablo Carreno Busta","Yasutaka Uchiyama","1","0"
"Pablo Carreno Busta","Milos Raonic","1","3"
"Pablo Carreno Busta","Andrey Rublev","0","1"
"Pablo Carreno Busta","John Isner","1","0"
"Pablo Carreno Busta","Emilio Gomez","2","0"
"Pablo Carreno Busta","Albert Ramos","3","1"
"Pablo Carreno Busta","Yoshihito Nishioka","1","0"
"Pablo Carreno Busta","Taro Daniel","2","0"
"Pablo Carreno Busta","Borna Coric","0","2"
"Pablo Carreno Busta","Rafael Nadal","0","7"
"Pablo Carreno Busta","Stefano Travaglia","1","0"
"Pablo Carreno Busta","Dominic Thiem","0","6"
"Pablo Carreno Busta","Andreas Seppi","2","0"
"Pablo Carreno Busta","Steve Johnson","3","1"
"Pablo Carreno Busta","Jaume Munar","1","0"
"Pablo Carreno Busta","Gilles Simon","4","2"
"Pablo Carreno Busta","Alessandro Giannessi","1","0"
"Pablo Carreno Busta","Andrej Martin","0","1"
"Pablo Carreno Busta","Radu Albot","1","1"
"Pablo Carreno Busta","Richard Gasquet","2","0"
"Pablo Carreno Busta","Malek Jaziri","1","0"
"Pablo Carreno Busta","Jo-Wilfried Tsonga","0","1"
"Pablo Carreno Busta","Thiago Monteiro","1","0"
"Pablo Carreno Busta","Soon Woo Kwon","2","0"
"Pablo Carreno Busta","Nick Kyrgios","0","1"
"Pablo Carreno Busta","Stan Wawrinka","0","2"
"Pablo Carreno Busta","Bernard Tomic","2","0"
"Pablo Carreno Busta","Evgeny Donskoy","2","0"
"Pablo Carreno Busta","Nicolas Mahut","1","1"
"Pablo Carreno Busta","Robin Haase","1","0"
"Pablo Carreno Busta","Nicolas Jarry","1","0"
"Pablo Carreno Busta","Fernando Verdasco","3","1"
"Pablo Carreno Busta","Marius Copil","1","0"
"Pablo Carreno Busta","Steve Darcis","0","1"
"Pablo Carreno Busta","Kyle Edmund","1","0"
"Pablo Carreno Busta","Paolo Lorenzi","1","0"
"Pablo Carreno Busta","Andrey Kuznetsov","1","2"
"Pablo Carreno Busta","Mischa Zverev","2","0"
"Pablo Carreno Busta","Guillermo Garcia Lopez","0","1"
"Pablo Carreno Busta","David Ferrer","2","1"
"Pablo Carreno Busta","Hyeon Chung","1","0"
"Pablo Carreno Busta","Marcos Baghdatis","0","1"
"Pablo Carreno Busta","Denis Istomin","3","1"
"Pablo Carreno Busta","Jared Donaldson","1","0"
"Pablo Carreno Busta","Janko Tipsarevic","1","0"
"Pablo Carreno Busta","Santiago Giraldo","1","0"
"Pablo Carreno Busta","Bradley Klahn","1","0"
"Pablo Carreno Busta","Alexandr Dolgopolov","1","1"
"Pablo Carreno Busta","Horacio Zeballos","1","0"
"Pablo Carreno Busta","Gilles Muller","2","0"
"Pablo Carreno Busta","Julien Benneteau","0","1"
"Pablo Carreno Busta","Nicolas Kicker","1","0"
"Pablo Carreno Busta","Victor Estrella","1","0"
"Pablo Carreno Busta","Gastao Elias","0","1"
"Pablo Carreno Busta","Thomaz Bellucci","0","1"
"Pablo Carreno Busta","Mikhail Youzhny","0","1"
"Pablo Carreno Busta","Franko Skugor","1","1"
"Pablo Carreno Busta","Rogerio Dutra Silva","1","0"
"Pablo Carreno Busta","Peter Polansky","1","0"
"Pablo Carreno Busta","Florian Mayer","2","0"
"Pablo Carreno Busta","Stephane Robert","2","0"
"Pablo Carreno Busta","Nicolas Almagro","1","1"
"Pablo Carreno Busta","Tommy Robredo","1","0"
"Pablo Carreno Busta","Teymuraz Gabashvili","1","0"
"Pablo Carreno Busta","Inigo Cervantes Huegun","3","0"
"Pablo Carreno Busta","Daniel Gimeno Traver","1","0"
"Kei Nishikori","Alexander Zverev","1","5"
"Kei Nishikori","Stefanos Tsitsipas","1","1"
"Kei Nishikori","Daniil Medvedev","2","3"
"Kei Nishikori","Novak Djokovic","0","14"
"Kei Nishikori","Guido Pella","1","0"
"Kei Nishikori","Mackenzie Mcdonald","1","1"
"Kei Nishikori","Ricardas Berankis","1","0"
"Kei Nishikori","Denis Shapovalov","1","1"
"Kei Nishikori","Feliciano Lopez","1","0"
"Kei Nishikori","Viktor Troicki","2","0"
"Kei Nishikori","Alexander Bublik","1","0"
"Kei Nishikori","Cameron Norrie","2","0"
"Kei Nishikori","Alex De Minaur","1","1"
"Kei Nishikori","Daniel Evans","3","1"
"Kei Nishikori","Adrian Mannarino","2","0"
"Kei Nishikori","Andy Murray","1","4"
"Kei Nishikori","Laslo Djere","1","0"
"Kei Nishikori","Federico Delbonis","1","0"
"Kei Nishikori","Benoit Paire","5","0"
"Kei Nishikori","Cristian Garin","1","1"
"Kei Nishikori","Yuichi Sugita","1","0"
"Kei Nishikori","Jordan Thompson","1","1"
"Kei Nishikori","Peter Gojowczyk","1","0"
"Kei Nishikori","Denis Kudla","1","0"
"Kei Nishikori","Kevin Anderson","3","3"
"Kei Nishikori","Jack Sock","0","1"
"Kei Nishikori","Ivo Karlovic","2","0"
"Kei Nishikori","Marco Cecchinato","1","0"
"Kei Nishikori","Roberto Carballes Baena","1","0"
"Kei Nishikori","Henri Laaksonen","1","0"
"Kei Nishikori","Sam Querrey","3","1"
"Kei Nishikori","Lloyd Harris","1","1"
"Kei Nishikori","Felix Auger Aliassime","2","0"
"Kei Nishikori","Marton Fucsovics","1","0"
"Kei Nishikori","Grigor Dimitrov","3","1"
"Kei Nishikori","Gael Monfils","3","1"
"Kei Nishikori","Philipp Kohlschreiber","3","0"
"Kei Nishikori","Lucas Pouille","1","0"
"Kei Nishikori","Sebastian Korda","0","1"
"Kei Nishikori","Dusan Lajovic","1","1"
"Kei Nishikori","Tommy Paul","1","0"
"Kei Nishikori","Lorenzo Musetti","0","1"
"Kei Nishikori","Alexei Popyrin","1","0"
"Kei Nishikori","Taylor Fritz","3","0"
"Kei Nishikori","Reilly Opelka","1","0"
"Kei Nishikori","Aljaz Bedene","2","0"
"Kei Nishikori","David Goffin","1","0"
"Kei Nishikori","Roberto Bautista Agut","1","1"
"Kei Nishikori","Joao Sousa","3","1"
"Kei Nishikori","Thanasi Kokkinakis","1","0"
"Kei Nishikori","Pierre Hugues Herbert","2","2"
"Kei Nishikori","Andrey Rublev","2","0"
"Kei Nishikori","John Isner","1","0"
"Kei Nishikori","Albert Ramos","2","0"
"Kei Nishikori","Yoshihito Nishioka","0","1"
"Kei Nishikori","Salvatore Caruso","1","0"
"Kei Nishikori","Borna Coric","0","1"
"Kei Nishikori","Rafael Nadal","1","5"
"Kei Nishikori","Stefano Travaglia","0","1"
"Kei Nishikori","Hugo Dellien","1","0"
"Kei Nishikori","Dominic Thiem","2","2"
"Kei Nishikori","Andreas Seppi","1","0"
"Kei Nishikori","Steve Johnson","2","0"
"Kei Nishikori","Gilles Simon","1","0"
"Kei Nishikori","Alessandro Giannessi","1","0"
"Kei Nishikori","Andrej Martin","1","0"
"Kei Nishikori","Radu Albot","1","0"
"Kei Nishikori","Richard Gasquet","3","2"
"Kei Nishikori","Roger Federer","1","4"
"Kei Nishikori","Jo-Wilfried Tsonga","2","1"
"Kei Nishikori","Thiago Monteiro","1","0"
"Kei Nishikori","Lukas Lacko","1","0"
"Kei Nishikori","Kamil Majchrzak","1","0"
"Kei Nishikori","Nick Kyrgios","3","0"
"Kei Nishikori","Marco Trungelliti","1","0"
"Kei Nishikori","Stan Wawrinka","3","4"
"Kei Nishikori","Bernard Tomic","1","2"
"Kei Nishikori","Evgeny Donskoy","1","0"
"Kei Nishikori","Nicolas Mahut","1","0"
"Kei Nishikori","Sergiy Stakhovsky","1","0"
"Kei Nishikori","Robin Haase","0","1"
"Kei Nishikori","Fernando Verdasco","4","0"
"Kei Nishikori","Ernests Gulbis","2","0"
"Kei Nishikori","Paolo Lorenzi","1","0"
"Kei Nishikori","Noah Rubin","1","0"
"Kei Nishikori","Ryan Harrison","1","0"
"Kei Nishikori","Andrey Kuznetsov","3","0"
"Kei Nishikori","Maximilian Marterer","1","0"
"Kei Nishikori","Mischa Zverev","0","1"
"Kei Nishikori","Tomas Berdych","1","0"
"Kei Nishikori","Guillermo Garcia Lopez","1","1"
"Kei Nishikori","Simone Bolelli","1","0"
"Kei Nishikori","David Ferrer","2","0"
"Kei Nishikori","Hyeon Chung","1","0"
"Kei Nishikori","Juan Martin del Potro","2","2"
"Kei Nishikori","Jared Donaldson","1","0"
"Kei Nishikori","Bradley Klahn","1","0"
"Kei Nishikori","Alexandr Dolgopolov","2","1"
"Kei Nishikori","Gilles Muller","2","0"
"Kei Nishikori","Julien Benneteau","1","0"
"Kei Nishikori","Thiemo De Bakker","2","0"
"Kei Nishikori","Thomaz Bellucci","0","1"
"Kei Nishikori","Mikhail Youzhny","1","0"
"Kei Nishikori","Donald Young","4","0"
"Kei Nishikori","Carlos Berlocq","1","0"
"Kei Nishikori","Florian Mayer","0","1"
"Kei Nishikori","Quentin Halys","1","0"
"Sam Groth","Kei Nishikori","0","1"
"Kei Nishikori","Rajeev Ram","1","0"
"Kei Nishikori","Benjamin Becker","1","0"
"Alexander Zverev","Stefanos Tsitsipas","3","6"
"Alexander Zverev","Daniil Medvedev","6","6"
"Alexander Zverev","Novak Djokovic","4","7"
"Alexander Zverev","Pablo Cuevas","0","1"
"Alexander Zverev","Guido Pella","2","0"
"Alexander Zverev","Yannick Hanfmann","1","0"
"Alexander Zverev","Mackenzie Mcdonald","1","0"
"Alexander Zverev","Ricardas Berankis","2","0"
"Alexander Zverev","Casper Ruud","3","0"
"Alexander Zverev","Filip Krajinovic","2","0"
"Alexander Zverev","Denis Shapovalov","4","2"
"Alexander Zverev","Feliciano Lopez","1","0"
"Alexander Zverev","Viktor Troicki","3","0"
"Alexander Zverev","Alexander Bublik","0","1"
"Alexander Zverev","Cameron Norrie","2","0"
"Alexander Zverev","Alex De Minaur","5","1"
"Alexander Zverev","Daniel Evans","1","1"
"Alexander Zverev","Adrian Mannarino","6","0"
"Alexander Zverev","Andy Murray","1","2"
"Alexander Zverev","Matteo Berrettini","4","1"
"Alexander Zverev","Laslo Djere","2","0"
"Alexander Zverev","Federico Delbonis","2","0"
"Alexander Zverev","Benoit Paire","1","0"
"Alexander Zverev","Tallon Griekspoor","1","0"
"Alexander Zverev","Dennis Novak","1","0"
"Alexander Zverev","Mikael Ymer","1","0"
"Alexander Zverev","Cristian Garin","0","1"
"Alexander Zverev","Yuichi Sugita","0","1"
"Alexander Zverev","Jordan Thompson","1","0"
"Alexander Zverev","Peter Gojowczyk","2","0"
"Alexander Zverev","Jenson Brooksby","1","0"
"Alexander Zverev","Kevin Anderson","5","0"
"Alexander Zverev","Sebastian Ofner","1","0"
"Alexander Zverev","Jack Sock","2","2"
"Alexander Zverev","Tennys Sandgren","2","0"
"Alexander Zverev","Jason Jung","1","0"
"Alexander Zverev","Marco Cecchinato","2","0"
"Alexander Zverev","Jiri Vesely","0","1"
"Alexander Zverev","Emil Ruusuvuori","0","1"
"Alexander Zverev","Sam Querrey","3","0"
"Alexander Zverev","Lloyd Harris","3","0"
"Alexander Zverev","Felix Auger Aliassime","4","1"
"Alexander Zverev","Grigor Dimitrov","3","0"
"Alexander Zverev","Carlos Alcaraz","2","0"
"Alexander Zverev","Jannik Sinner","2","1"
"Alexander Zverev","Gael Monfils","1","2"
"Alexander Zverev","Philipp Kohlschreiber","2","1"
"Alexander Zverev","Vasek Pospisil","1","0"
"Alexander Zverev","Dusan Lajovic","4","0"
"Alexander Zverev","Tommy Paul","0","1"
"Alexander Zverev","Alexei Popyrin","2","0"
"Alexander Zverev","Taylor Fritz","3","2"
"Alexander Zverev","Aljaz Bedene","4","0"
"Alexander Zverev","David Goffin","2","2"
"Alexander Zverev","Roberto Bautista Agut","4","0"
"Alexander Zverev","Damir Dzumhur","1","1"
"Alexander Zverev","Joao Sousa","1","1"
"Alexander Zverev","Pierre Hugues Herbert","2","0"
"Alexander Zverev","Yen Hsun Lu","2","1"
"Alexander Zverev","Milos Raonic","2","2"
"Alexander Zverev","Andrey Rublev","5","0"
"Alexander Zverev","John Isner","7","2"
"Alexander Zverev","Albert Ramos","1","0"
"Alexander Zverev","Brandon Nakashima","1","0"
"Alexander Zverev","Borna Coric","2","2"
"Alexander Zverev","Rafael Nadal","3","6"
"Alexander Zverev","Hugo Dellien","2","0"
"Alexander Zverev","Dominic Thiem","3","8"
"Alexander Zverev","Andreas Seppi","1","1"
"Alexander Zverev","Steve Johnson","1","1"
"Alexander Zverev","Jaume Munar","0","1"
"Alexander Zverev","Gilles Simon","4","0"
"Alexander Zverev","Radu Albot","1","0"
"Alexander Zverev","Richard Gasquet","4","0"
"Alexander Zverev","Malek Jaziri","3","2"
"Alexander Zverev","Roger Federer","4","3"
"Alexander Zverev","Jo-Wilfried Tsonga","1","2"
"Alexander Zverev","Facundo Bagnis","1","0"
"Alexander Zverev","Nick Kyrgios","3","4"
"Alexander Zverev","Alex Bolt","1","0"
"Alexander Zverev","Stan Wawrinka","4","0"
"Alexander Zverev","Michael Mmoh","1","0"
"Alexander Zverev","Evgeny Donskoy","2","0"
"Alexander Zverev","Nicolas Mahut","1","1"
"Alexander Zverev","Robin Haase","3","2"
"Alexander Zverev","Nicolas Jarry","2","1"
"Alexander Zverev","Fernando Verdasco","4","1"
"Alexander Zverev","Marius Copil","0","1"
"Alexander Zverev","Darian King","1","0"
"Alexander Zverev","Steve Darcis","1","1"
"Alexander Zverev","Kyle Edmund","4","0"
"Alexander Zverev","Ernests Gulbis","1","1"
"Alexander Zverev","Juan Ignacio Londero","1","0"
"Alexander Zverev","Paolo Lorenzi","1","0"
"Alexander Zverev","Ryan Harrison","1","0"
"Alexander Zverev","Mischa Zverev","1","0"
"Alexander Zverev","Lukas Rosol","1","1"
"Alexander Zverev","Tomas Berdych","2","3"
"Alexander Zverev","Leonardo Mayer","1","0"
"Alexander Zverev","David Ferrer","5","2"
"Alexander Zverev","Martin Klizan","1","0"
"Alexander Zverev","Thomas Fabbiano","1","0"
"Alexander Zverev","Hyeon Chung","1","2"
"Alexander Zverev","Marcos Baghdatis","1","0"
"Alexander Zverev","Marcel Granollers","1","1"
"Alexander Zverev","Denis Istomin","1","0"
"Alexander Zverev","Juan Martin del Potro","0","2"
"Alexander Zverev","Dustin Brown","0","1"
"Alexander Zverev","Bradley Klahn","1","0"
"Alexander Zverev","Gilles Muller","1","1"
"Alexander Zverev","Julien Benneteau","2","0"
"Alexander Zverev","Thomaz Bellucci","1","0"
"Alexander Zverev","Mikhail Youzhny","2","0"
"Alexander Zverev","Peter Polansky","1","0"
"Alexander Zverev","Florian Mayer","0","1"
"Alexander Zverev","Stephane Robert","1","0"
"Alexander Zverev","Nicolas Almagro","1","0"
"Alexander Zverev","Paul Henri Mathieu","1","1"
"Alexander Zverev","Ivan Dodig","1","0"
"Alexander Zverev","Inigo Cervantes Huegun","0","1"
"Alexander Zverev","Benjamin Becker","1","0"
"Stefanos Tsitsipas","Daniil Medvedev","2","6"
"Stefanos Tsitsipas","Novak Djokovic","2","6"
"Stefanos Tsitsipas","Pablo Cuevas","4","0"
"Stefanos Tsitsipas","Mackenzie Mcdonald","1","0"
"Stefanos Tsitsipas","Ricardas Berankis","1","1"
"Stefanos Tsitsipas","Casper Ruud","1","1"
"Stefanos Tsitsipas","Filip Krajinovic","2","1"
"Stefanos Tsitsipas","Denis Shapovalov","1","3"
"Stefanos Tsitsipas","Viktor Troicki","1","0"
"Stefanos Tsitsipas","Alexander Bublik","2","0"
"Stefanos Tsitsipas","Cameron Norrie","1","0"
"Stefanos Tsitsipas","Alex De Minaur","6","0"
"Stefanos Tsitsipas","Daniel Evans","3","0"
"Stefanos Tsitsipas","Adrian Mannarino","2","1"
"Stefanos Tsitsipas","Andy Murray","1","0"
"Stefanos Tsitsipas","Matteo Berrettini","3","0"
"Stefanos Tsitsipas","Benoit Paire","3","1"
"Stefanos Tsitsipas","Mikael Ymer","2","0"
"Stefanos Tsitsipas","Cristian Garin","2","0"
"Stefanos Tsitsipas","Jordan Thompson","1","0"
"Stefanos Tsitsipas","Peter Gojowczyk","1","0"
"Stefanos Tsitsipas","Denis Kudla","0","1"
"Stefanos Tsitsipas","Kevin Anderson","3","1"
"Stefanos Tsitsipas","Ivo Karlovic","1","1"
"Stefanos Tsitsipas","Pedro Martinez","2","0"
"Stefanos Tsitsipas","Roberto Carballes Baena","1","0"
"Stefanos Tsitsipas","Carlos Taberner","1","0"
"Stefanos Tsitsipas","Felix Auger Aliassime","5","2"
"Stefanos Tsitsipas","Marton Fucsovics","1","0"
"Stefanos Tsitsipas","Pablo Andujar","1","0"
"Stefanos Tsitsipas","Grigor Dimitrov","2","1"
"Stefanos Tsitsipas","Carlos Alcaraz","0","1"
"Stefanos Tsitsipas","Jannik Sinner","2","1"
"Stefanos Tsitsipas","Gael Monfils","2","1"
"Stefanos Tsitsipas","Philipp Kohlschreiber","4","0"
"Stefanos Tsitsipas","Vasek Pospisil","1","0"
"Stefanos Tsitsipas","Lucas Pouille","2","0"
"Stefanos Tsitsipas","Sebastian Korda","1","0"
"Stefanos Tsitsipas","Dusan Lajovic","2","1"
"Stefanos Tsitsipas","Tommy Paul","2","0"
"Stefanos Tsitsipas","Lorenzo Musetti","2","0"
"Stefanos Tsitsipas","Alexei Popyrin","0","1"
"Stefanos Tsitsipas","Taylor Fritz","2","0"
"Stefanos Tsitsipas","Reilly Opelka","1","1"
"Stefanos Tsitsipas","Aljaz Bedene","1","1"
"Stefanos Tsitsipas","Gregoire Barrere","1","0"
"Stefanos Tsitsipas","David Goffin","4","2"
"Stefanos Tsitsipas","Roberto Bautista Agut","2","0"
"Stefanos Tsitsipas","Damir Dzumhur","2","3"
"Stefanos Tsitsipas","Joao Sousa","0","1"
"Stefanos Tsitsipas","Thanasi Kokkinakis","1","0"
"Stefanos Tsitsipas","Pierre Hugues Herbert","0","2"
"Stefanos Tsitsipas","Milos Raonic","0","2"
"Stefanos Tsitsipas","Andrey Rublev","4","4"
"Stefanos Tsitsipas","John Isner","4","2"
"Stefanos Tsitsipas","Albert Ramos","3","0"
"Stefanos Tsitsipas","Yoshihito Nishioka","1","0"
"Stefanos Tsitsipas","Salvatore Caruso","1","0"
"Stefanos Tsitsipas","Taro Daniel","1","0"
"Stefanos Tsitsipas","Borna Coric","1","1"
"Stefanos Tsitsipas","Rafael Nadal","2","7"
"Stefanos Tsitsipas","Hugo Dellien","1","0"
"Stefanos Tsitsipas","Dominic Thiem","3","5"
"Stefanos Tsitsipas","Andreas Seppi","0","1"
"Stefanos Tsitsipas","Jaume Munar","3","0"
"Stefanos Tsitsipas","Corentin Moutet","1","0"
"Stefanos Tsitsipas","Gilles Simon","1","0"
"Stefanos Tsitsipas","Radu Albot","1","0"
"Stefanos Tsitsipas","Richard Gasquet","1","1"
"Stefanos Tsitsipas","Malek Jaziri","1","1"
"Stefanos Tsitsipas","Roger Federer","3","2"
"Stefanos Tsitsipas","Jo-Wilfried Tsonga","0","1"
"Stefanos Tsitsipas","Matthew Ebden","1","0"
"Stefanos Tsitsipas","Lukas Lacko","0","1"
"Stefanos Tsitsipas","Nick Kyrgios","1","2"
"Stefanos Tsitsipas","Stan Wawrinka","0","1"
"Stefanos Tsitsipas","Evgeny Donskoy","0","1"
"Stefanos Tsitsipas","Nicolas Mahut","0","1"
"Stefanos Tsitsipas","Sergiy Stakhovsky","1","0"
"Stefanos Tsitsipas","Nicolas Jarry","0","1"
"Stefanos Tsitsipas","Fernando Verdasco","1","0"
"Stefanos Tsitsipas","Kyle Edmund","1","0"
"Stefanos Tsitsipas","Ernests Gulbis","1","0"
"Stefanos Tsitsipas","Maximilian Marterer","1","0"
"Stefanos Tsitsipas","Leonardo Mayer","1","0"
"Stefanos Tsitsipas","Guido Andreozzi","2","0"
"Stefanos Tsitsipas","Thomas Fabbiano","1","1"
"Stefanos Tsitsipas","Juan Martin del Potro","0","1"
"Stefanos Tsitsipas","Jared Donaldson","2","1"
"Stefanos Tsitsipas","Mikhail Youzhny","0","1"
"Stefanos Tsitsipas","Florian Mayer","1","0"
"Stefanos Tsitsipas","Tommy Robredo","1","0"
"Daniil Medvedev","Novak Djokovic","4","6"
"Daniil Medvedev","Guido Pella","0","2"
"Daniil Medvedev","Mackenzie Mcdonald","5","0"
"Daniil Medvedev","Ricardas Berankis","1","1"
"Daniil Medvedev","Casper Ruud","3","0"
"Daniil Medvedev","Filip Krajinovic","2","1"
"Daniil Medvedev","Denis Shapovalov","2","2"
"Daniil Medvedev","Feliciano Lopez","1","1"
"Daniil Medvedev","Viktor Troicki","1","0"
"Daniil Medvedev","Alexander Bublik","4","0"
"Daniil Medvedev","Cameron Norrie","1","0"
"Daniil Medvedev","Alex De Minaur","3","0"
"Daniil Medvedev","Daniel Evans","1","0"
"Daniil Medvedev","Adrian Mannarino","1","3"
"Daniil Medvedev","Andy Murray","1","0"
"Daniil Medvedev","Matteo Berrettini","2","0"
"Daniil Medvedev","Laslo Djere","0","1"
"Daniil Medvedev","Hugo Gaston","1","0"
"Daniil Medvedev","Federico Delbonis","1","0"
"Daniil Medvedev","Benoit Paire","2","0"
"Daniil Medvedev","Mikael Ymer","1","0"
"Daniil Medvedev","Cristian Garin","2","1"
"Daniil Medvedev","Peter Gojowczyk","1","0"
"Daniil Medvedev","Kevin Anderson","1","1"
"Daniil Medvedev","Sebastian Ofner","1","0"
"Daniil Medvedev","Jack Sock","2","0"
"Daniil Medvedev","Jason Jung","1","0"
"Daniil Medvedev","Ivo Karlovic","0","1"
"Daniil Medvedev","Pedro Martinez","1","0"
"Daniil Medvedev","Roberto Carballes Baena","1","0"
"Daniil Medvedev","Henri Laaksonen","1","0"
"Daniil Medvedev","Jozef Kovalik","1","0"
"Daniil Medvedev","Sam Querrey","2","0"
"Daniil Medvedev","Lloyd Harris","1","0"
"Daniil Medvedev","Felix Auger Aliassime","2","0"
"Daniil Medvedev","Marton Fucsovics","2","1"
"Daniil Medvedev","Pablo Andujar","1","0"
"Daniil Medvedev","Grigor Dimitrov","3","2"
"Daniil Medvedev","Carlos Alcaraz","1","0"
"Daniil Medvedev","Jannik Sinner","3","0"
"Daniil Medvedev","Gael Monfils","1","1"
"Daniil Medvedev","Philipp Kohlschreiber","1","1"
"Daniil Medvedev","Vasek Pospisil","3","1"
"Daniil Medvedev","Lucas Pouille","1","4"
"Daniil Medvedev","Sebastian Korda","1","0"
"Daniil Medvedev","Dusan Lajovic","1","2"
"Daniil Medvedev","Tommy Paul","1","0"
"Daniil Medvedev","Alexei Popyrin","3","0"
"Daniil Medvedev","Reilly Opelka","4","1"
"Daniil Medvedev","Aljaz Bedene","1","0"
"Daniil Medvedev","David Goffin","2","1"
"Daniil Medvedev","Roberto Bautista Agut","0","3"
"Daniil Medvedev","Bjorn Fratangelo","1","0"
"Daniil Medvedev","Joao Sousa","2","1"
"Daniil Medvedev","Thanasi Kokkinakis","3","0"
"Daniil Medvedev","Pierre Hugues Herbert","2","1"
"Daniil Medvedev","Ernesto Escobedo","0","1"
"Daniil Medvedev","Yen Hsun Lu","2","0"
"Daniil Medvedev","Milos Raonic","3","0"
"Daniil Medvedev","Andrey Rublev","4","1"
"Daniil Medvedev","John Isner","2","0"
"Daniil Medvedev","Emilio Gomez","1","0"
"Daniil Medvedev","Albert Ramos","1","0"
"Daniil Medvedev","Taro Daniel","1","0"
"Daniil Medvedev","Borna Coric","3","4"
"Daniil Medvedev","Rafael Nadal","1","3"
"Daniil Medvedev","Hugo Dellien","1","0"
"Daniil Medvedev","Dominic Thiem","2","3"
"Daniil Medvedev","Andreas Seppi","1","1"
"Daniil Medvedev","Steve Johnson","4","1"
"Daniil Medvedev","Corentin Moutet","1","0"
"Daniil Medvedev","Botic Van De Zandschulp","1","0"
"Daniil Medvedev","Gilles Simon","0","3"
"Daniil Medvedev","Radu Albot","1","0"
"Daniil Medvedev","Richard Gasquet","2","1"
"Daniil Medvedev","Roger Federer","0","3"
"Daniil Medvedev","Jo-Wilfried Tsonga","2","1"
"Daniil Medvedev","Matthew Ebden","1","0"
"Daniil Medvedev","Thiago Monteiro","1","0"
"Daniil Medvedev","Nick Kyrgios","0","2"
"Daniil Medvedev","Stan Wawrinka","2","1"
"Daniil Medvedev","Evgeny Donskoy","2","0"
"Daniil Medvedev","Nicolas Mahut","1","0"
"Daniil Medvedev","Robin Haase","3","1"
"Daniil Medvedev","Nicolas Jarry","1","0"
"Daniil Medvedev","Fernando Verdasco","3","1"
"Daniil Medvedev","Ruben Bemelmans","0","1"
"Daniil Medvedev","Prajnesh Gunneswaran","1","0"
"Daniil Medvedev","Kyle Edmund","2","2"
"Daniil Medvedev","Paolo Lorenzi","2","0"
"Daniil Medvedev","Ryan Harrison","2","0"
"Daniil Medvedev","Andrey Kuznetsov","1","0"
"Daniil Medvedev","Maximilian Marterer","1","0"
"Daniil Medvedev","Guillermo Garcia Lopez","1","0"
"Daniil Medvedev","Guido Andreozzi","1","0"
"Daniil Medvedev","Martin Klizan","2","0"
"Daniil Medvedev","Thomas Fabbiano","0","1"
"Daniil Medvedev","Hyeon Chung","0","2"
"Daniil Medvedev","Jared Donaldson","2","0"
"Daniil Medvedev","Mirza Basic","1","1"
"Daniil Medvedev","Alexandr Dolgopolov","0","1"
"Daniil Medvedev","Horacio Zeballos","1","0"
"Yuki Bhambri","Daniil Medvedev","0","1"
"Daniil Medvedev","Gilles Muller","1","0"
"Daniil Medvedev","Dudi Sela","1","0"
"Daniil Medvedev","Mikhail Youzhny","0","1"
"Daniil Medvedev","Stephane Robert","0","1"
"Daniil Medvedev","Daniel Gimeno Traver","0","1"
"Novak Djokovic","Pablo Cuevas","1","0"
"Novak Djokovic","Federico Coria","1","0"
"Novak Djokovic","Ricardas Berankis","3","0"
"Novak Djokovic","Casper Ruud","2","0"
"Novak Djokovic","Filip Krajinovic","2","0"
"Novak Djokovic","Denis Shapovalov","7","0"
"Novak Djokovic","Feliciano Lopez","2","1"
"Novak Djokovic","Alexander Bublik","1","0"
"Novak Djokovic","Cameron Norrie","1","0"
"Novak Djokovic","Daniel Evans","0","1"
"Novak Djokovic","Adrian Mannarino","4","0"
"Novak Djokovic","Andy Murray","4","2"
"Novak Djokovic","Matteo Berrettini","4","0"
"Novak Djokovic","Federico Delbonis","1","0"
"Novak Djokovic","Benoit Paire","1","1"
"Novak Djokovic","Tallon Griekspoor","1","0"
"Novak Djokovic","Dennis Novak","1","0"
"Novak Djokovic","Mikael Ymer","1","0"
"Novak Djokovic","Cristian Garin","2","0"
